hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
174,27,4,0,0,2,0,8,2,1,0,43,60.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
174,35,2,0,0,2,0,8,2,0,0,42,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
174,43,2,2,0,1,0,8,2,0,0,42,60.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,0,0
174,51,5,0,0,5,0,8,2,1,0,43,90.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,1
174,58,4,1,0,4,0,8,2,0,0,43,60.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
174,66,3,1,0,3,1,8,2,0,0,51,30.0,24,0.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
174,74,1,0,1,1,0,8,2,1,0,43,60.0,96,1.0,95,11,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
174,82,1,0,0,1,0,8,2,0,0,43,120.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
174,89,4,1,0,4,1,8,2,0,0,32,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,0,0
174,97,5,1,1,5,1,8,2,1,0,43,120.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,0,0
174,105,4,0,0,4,0,8,2,0,0,42,180.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,25.0,1,0
174,112,10,2,0,6,2,8,2,0,0,43,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,15.0,0,0
174,120,1,0,0,1,0,8,2,0,0,43,15.0,24,1.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
174,128,2,1,0,2,0,8,2,1,0,43,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
174,136,3,0,0,3,1,8,2,0,0,43,15.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
174,143,2,1,0,2,0,8,2,0,0,42,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
174,159,9,1,0,9,3,8,2,0,0,43,45.0,24,0.0,8,11,0,0,1,0,1.0,1.0,0.0,0,0,0,1,10.0,0,0
174,167,3,1,0,3,1,8,2,0,0,43,40.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
175,2,3,1,1,3,1,8,1,1,0,31,60.0,24,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,1
175,10,3,1,0,3,0,8,1,0,0,31,20.0,24,1.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
175,28,2,0,0,2,0,8,1,1,0,31,45.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
175,45,6,2,0,6,2,8,1,0,0,31,10.0,22,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,70.0,1,0
175,53,3,1,1,3,1,8,1,1,0,31,60.0,24,0.0,7,11,1,0,1,0,0.0,1.0,0.0,0,0,0,1,30.0,1,1
175,62,2,0,0,2,0,8,1,0,0,32,45.0,22,0.0,8,34,1,0,1,0,0.0,1.0,0.0,0,0,0,1,30.0,0,1
175,70,4,2,0,4,0,8,1,0,0,31,120.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
175,79,2,1,1,2,0,8,1,1,0,31,30.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
175,87,3,1,0,3,1,8,1,0,0,42,30.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
175,96,5,2,0,5,0,8,1,0,0,31,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
175,104,2,0,0,2,0,8,1,1,0,31,120.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
175,113,1,0,0,1,0,8,1,0,0,31,30.0,24,0.0,95,11,1,0,0,0,1.0,0.0,0.0,0,0,0,0,,0,0
175,122,1,0,0,1,0,8,1,0,0,31,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
175,130,6,1,0,6,2,8,1,0,0,32,10.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,1
175,139,1,0,1,1,0,8,1,1,0,31,50.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,15.0,1,1
175,147,4,1,0,4,1,8,1,0,0,42,60.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
175,156,1,0,0,1,0,8,1,0,0,31,40.0,96,1.0,95,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
175,164,8,2,4,4,0,8,1,1,0,31,30.0,13,0.0,7,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,15.0,1,0
175,173,2,1,0,2,1,8,1,0,0,31,150.0,24,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,1
175,181,8,3,0,4,0,8,1,0,0,31,15.0,24,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
176,4,2,0,0,2,0,8,2,1,0,31,60.0,24,0.0,8,34,0,0,0,0,1.0,1.0,0.0,0,0,0,1,70.0,0,0
176,8,2,1,0,2,0,8,2,0,0,31,480.0,24,1.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
176,12,3,1,0,3,0,8,2,0,0,31,80.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,45.0,1,0
176,16,4,1,1,4,1,8,2,1,0,14,150.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,1,1
176,25,6,1,0,6,1,8,2,0,0,31,60.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
176,29,5,1,1,5,2,8,2,1,0,32,10.0,24,1.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,40.0,0,0
176,33,5,1,0,4,1,8,2,0,0,14,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
176,37,4,1,0,4,0,8,2,0,0,31,480.0,24,0.0,7,34,1,0,0,0,1.0,0.0,0.0,0,0,0,1,70.0,0,0
176,41,5,1,2,5,0,8,2,1,0,31,120.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,1,1
176,45,3,0,0,3,0,8,2,0,0,31,240.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,0,1
176,49,2,1,0,2,1,8,2,0,0,31,60.0,96,1.0,7,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
176,53,1,0,1,1,0,8,2,1,0,31,120.0,24,1.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,70.0,0,0
176,57,7,1,0,5,1,8,2,0,0,31,180.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,1,0
176,61,2,1,0,2,0,8,2,0,0,31,30.0,96,1.0,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
176,65,5,1,0,5,2,8,2,0,0,41,10.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
176,70,7,2,2,7,1,8,2,1,0,31,30.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
176,74,2,1,0,1,0,8,2,0,0,31,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
176,78,4,0,0,4,0,8,2,0,0,14,90.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
176,90,4,1,0,4,0,8,2,0,0,31,15.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
177,23,4,0,0,3,0,8,2,0,0,32,120.0,24,0.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,150.0,1,1
177,31,6,1,1,6,1,8,2,1,0,32,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,140.0,1,1
177,39,5,2,0,5,1,8,2,0,0,31,10.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
177,47,6,1,0,6,1,8,2,0,0,31,15.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,0,0
177,55,6,2,0,6,2,8,2,1,0,41,15.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,70.0,0,0
177,63,6,3,0,4,0,8,2,0,0,32,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,0,1
177,71,2,0,0,2,0,8,2,0,0,32,60.0,24,0.0,8,11,0,0,1,0,1.0,1.0,0.0,0,0,0,1,80.0,1,0
177,79,6,2,2,5,1,8,2,1,0,32,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,150.0,0,0
177,87,3,1,0,3,1,8,2,0,0,32,10.0,24,1.0,7,34,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
177,96,5,0,0,5,2,8,2,0,0,31,180.0,96,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
177,104,1,0,1,1,0,8,2,1,0,32,60.0,24,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
177,112,2,0,0,2,0,8,2,0,0,31,10.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
177,120,7,1,0,7,1,8,2,0,0,31,8.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
177,128,4,1,0,4,0,8,2,0,0,31,45.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,0
177,136,7,1,1,7,2,8,2,1,0,31,120.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,120.0,1,0
177,144,2,0,0,2,0,8,2,0,0,32,60.0,96,1.0,95,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
177,152,3,0,0,3,0,8,2,0,0,32,160.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,0,1
177,160,3,0,0,3,0,8,2,1,0,31,30.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,80.0,1,0
177,168,4,0,0,4,0,8,2,0,0,31,20.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,100.0,0,0
177,176,7,0,0,7,1,8,2,0,0,31,30.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,35.0,0,0
178,5,1,0,1,1,0,8,1,1,0,71,996.0,24,0.0,12,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,1
178,12,3,0,0,3,0,8,1,0,0,41,50.0,13,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
178,18,1,0,0,1,0,8,1,0,0,14,10.0,13,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
178,25,2,0,0,2,0,8,1,1,0,13,996.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,1,1
178,31,3,1,0,3,0,8,1,0,0,41,123.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
178,38,4,0,0,2,0,8,1,0,0,71,15.0,13,0.0,12,35,1,1,1,0,1.0,1.0,1.0,0,0,1,0,,0,1
178,51,3,1,0,3,0,8,1,0,0,13,996.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
178,57,3,1,0,3,0,8,1,0,0,51,996.0,13,0.0,7,34,1,1,1,1,1.0,1.0,0.0,0,0,1,0,,1,1
178,64,6,1,3,6,1,8,1,1,0,14,5.0,13,0.0,7,34,1,1,1,0,0.0,1.0,0.0,0,0,0,0,,0,1
178,70,3,1,0,3,1,8,1,0,0,13,996.0,24,0.0,7,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,0
178,77,5,2,0,4,0,8,1,0,0,14,5.0,24,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,0,,1,1
178,83,3,1,1,3,0,8,1,1,0,14,5.0,24,0.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
178,90,7,3,0,7,2,8,1,0,0,62,500.0,13,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,998.0,1,1
178,96,4,2,0,4,1,8,1,0,1,41,500.0,13,0.0,7,33,1,1,1,0,0.0,0.0,1.0,0,0,1,1,10.0,0,1
178,103,5,1,0,5,0,8,1,0,1,71,996.0,13,0.0,12,33,0,1,1,0,0.0,0.0,1.0,0,0,1,0,,1,1
178,109,3,2,0,3,1,8,1,1,1,71,996.0,12,1.0,12,34,0,1,1,0,0.0,0.0,0.0,0,0,1,1,30.0,0,1
178,116,5,2,0,4,0,8,1,0,0,51,15.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
178,122,6,2,0,6,1,8,1,0,0,31,15.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
178,129,2,0,1,2,0,8,1,1,1,12,996.0,22,0.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
178,135,2,0,0,2,0,8,1,0,0,51,996.0,13,0.0,12,33,1,0,1,0,1.0,0.0,1.0,0,0,1,1,30.0,0,1
178,142,9,4,0,8,1,8,1,0,0,13,996.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,15.0,1,0
179,1,5,1,2,4,2,8,1,1,1,13,996.0,24,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
179,12,1,0,0,1,0,8,1,0,1,13,996.0,22,0.0,5,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
179,34,3,1,1,3,1,8,1,1,1,13,996.0,13,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
179,45,3,1,0,3,1,8,1,0,0,14,10.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,15.0,0,1
179,56,3,1,0,3,0,8,1,0,0,13,996.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
179,66,2,1,1,2,0,8,1,1,1,12,996.0,13,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
179,77,7,0,0,7,1,8,1,0,0,13,996.0,24,0.0,7,12,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
179,88,5,3,0,3,0,8,1,0,0,14,10.0,24,0.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
179,99,12,3,2,11,3,8,1,1,0,12,996.0,22,1.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,1
179,110,5,0,0,5,0,8,1,0,1,12,996.0,13,0.0,8,34,1,1,1,0,1.0,0.0,1.0,0,0,0,1,80.0,1,1
179,121,1,1,0,1,0,8,1,0,1,71,996.0,13,1.0,7,35,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
179,143,4,1,0,4,1,8,1,0,0,14,5.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
179,154,3,1,0,3,1,8,1,0,1,12,996.0,22,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
179,165,2,0,0,2,0,8,1,0,0,13,996.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,1
179,176,1,0,0,1,0,8,1,1,0,13,996.0,96,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
179,186,4,0,0,4,1,8,1,0,0,21,8.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,1
179,197,6,1,0,6,1,8,1,0,1,11,996.0,24,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,70.0,1,1
179,208,1,1,0,1,0,8,1,1,1,62,500.0,13,1.0,12,35,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
179,219,1,1,0,1,0,8,1,0,0,13,996.0,24,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
179,230,2,0,0,2,0,8,1,0,1,13,996.0,22,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,160.0,0,1
180,6,2,0,0,2,0,9,2,1,0,43,40.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,15.0,0,0
180,12,6,1,0,3,1,9,2,0,0,32,180.0,24,0.0,8,11,0,0,0,0,0.0,0.0,1.0,0,0,0,1,300.0,0,0
180,17,7,1,0,4,0,9,2,0,0,32,240.0,24,0.0,7,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
180,29,5,2,0,5,0,9,2,0,0,32,180.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,15.0,1,0
180,35,1,0,0,1,0,9,2,0,0,32,20.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
180,41,5,1,2,4,0,9,2,1,0,14,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,120.0,0,0
180,47,12,2,0,8,0,9,2,0,0,14,20.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
180,53,5,1,0,5,0,9,2,0,0,14,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,0,1
180,59,3,1,1,3,0,9,2,1,0,14,10.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
180,65,4,1,0,4,1,9,2,0,0,14,10.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,1
180,71,4,1,0,4,2,9,2,0,0,14,120.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
180,77,8,1,0,8,1,9,2,1,0,14,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
180,82,1,0,0,1,0,9,2,0,0,14,200.0,24,0.0,95,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
180,88,2,0,0,2,0,9,2,0,0,14,30.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,25.0,1,1
180,94,1,0,0,1,0,9,2,0,0,14,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
180,100,4,1,1,4,1,9,2,1,0,14,20.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
180,106,4,1,0,4,1,9,2,0,0,14,10.0,24,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,80.0,1,1
180,112,3,1,0,3,1,9,2,0,0,14,15.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,25.0,0,0
180,118,5,1,0,5,2,9,2,1,0,14,4.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,8.0,0,0
180,124,7,2,0,7,2,9,2,0,0,14,10.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,70.0,1,0
180,130,1,0,0,1,0,9,2,0,0,14,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
181,1,16,1,4,15,2,9,2,1,0,31,996.0,24,0.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,80.0,1,0
181,8,5,1,0,4,1,9,2,0,0,14,30.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,1
181,16,3,0,0,3,0,9,2,0,0,31,8.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
181,23,5,0,2,5,0,9,2,1,0,31,25.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
181,30,5,0,0,5,0,9,2,0,0,14,10.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
181,37,6,3,0,6,1,9,2,0,0,42,5.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,1
181,44,6,0,5,6,0,9,2,1,1,14,5.0,22,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
181,51,6,2,0,6,1,9,2,0,0,32,20.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,50.0,1,1
181,58,4,1,0,4,1,9,2,0,0,14,30.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,998.0,0,1
181,65,1,1,0,1,0,9,2,1,0,14,10.0,22,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
181,73,2,1,0,2,0,9,2,0,0,21,25.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
181,80,4,1,0,4,0,9,2,0,0,14,5.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
181,87,4,2,1,3,0,9,2,1,0,21,996.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
181,94,4,1,0,3,0,9,2,0,0,32,10.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,25.0,1,1
181,101,2,1,0,2,1,9,2,0,0,14,7.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
181,108,6,1,0,6,1,9,2,0,0,14,9.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,60.0,0,1
181,115,5,2,1,5,0,9,2,1,0,42,30.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
181,123,4,0,0,4,0,9,2,0,0,14,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
181,137,3,0,2,3,0,9,2,1,0,21,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,1
181,144,5,1,0,5,0,9,2,0,0,21,5.0,24,1.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
181,151,3,0,0,3,1,9,2,0,0,14,5.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
182,8,1,0,0,1,0,9,2,1,0,31,10.0,23,0.0,8,34,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
182,16,2,1,0,2,0,9,2,0,0,14,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
182,24,8,1,0,8,1,9,2,0,0,31,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
182,32,6,1,0,6,1,9,2,1,0,31,10.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,1,0
182,47,6,1,0,5,1,9,2,0,0,14,996.0,22,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
182,55,2,0,2,2,0,9,2,1,0,31,10.0,24,1.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
182,63,3,0,0,3,0,9,2,0,0,14,10.0,23,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
182,71,1,0,0,1,0,9,2,0,0,13,996.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
182,79,4,1,1,4,1,9,2,1,0,14,8.0,22,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
182,87,8,1,0,8,1,9,2,0,0,31,10.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
182,95,6,1,0,6,1,9,2,0,0,14,5.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
182,103,5,1,0,5,1,9,2,1,0,14,996.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,70.0,1,1
182,111,5,1,0,4,1,9,2,0,0,14,5.0,24,0.0,7,34,0,1,1,0,1.0,1.0,0.0,0,0,0,0,,0,1
182,119,6,1,0,6,1,9,2,0,0,31,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
182,127,10,2,0,10,0,9,2,0,0,14,15.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,70.0,0,0
182,134,3,0,1,3,1,9,2,1,0,31,10.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,0,0
182,142,6,2,0,3,0,9,2,0,0,14,10.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,60.0,0,0
182,150,6,2,0,6,1,9,2,0,0,14,10.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,0,0
182,166,6,1,0,6,1,9,2,0,0,14,20.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
182,174,9,2,0,7,2,9,2,0,0,14,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,1,0
183,4,1,0,1,1,0,9,1,1,1,71,5.0,22,0.0,1,34,1,1,1,1,0.0,1.0,0.0,0,0,0,1,20.0,0,1
183,8,2,0,0,2,0,9,1,0,0,31,180.0,22,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
183,12,3,1,0,3,0,9,1,0,1,31,996.0,22,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
183,16,1,0,1,1,0,9,1,1,1,71,8.0,13,1.0,5,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,30.0,0,1
183,21,3,1,0,3,1,9,1,0,0,13,996.0,22,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
183,25,4,1,0,3,1,9,1,0,0,13,996.0,24,0.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
183,29,6,0,3,6,0,9,1,1,1,31,10.0,13,0.0,7,34,1,1,1,0,1.0,1.0,0.0,1,0,1,1,22.0,1,1
183,33,1,0,0,1,0,9,1,0,0,31,45.0,24,0.0,8,34,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
183,38,7,0,0,7,0,9,1,0,1,31,996.0,13,0.0,7,34,1,1,1,1,1.0,0.0,0.0,1,0,1,1,60.0,1,1
