DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
TZ201500000579,579,23337.8457,27336.79492,1857.1667519999999,2175.39302,11040.23077,0.083252718,2.0,2015.0,2014.0,44.25,9.0,0.44011428399999997,0.57281752,0.058238447,0.088894993,0.416264356,1546.615385,5670.074501,51119.661869999996,265400.1132,1688.0,2562.0,291.7142857
TZ201500000580,580,52277.20313,61234.92969,166.40350580000003,194.91683500000002,11068.35065,0.016180599,2.0,2539.5,2538.0,31.92753623,9.0,0.43148560799999996,0.56062653,0.078147227,0.11074774300000001,0.05156618,1549.896104,2402.002857,44371.2223,257701.0646,1671.0,2478.0,286.6442308
TZ201500000581,581,157954.125,185019.6563,502.7835955,588.9358574,8957.066667000001,0.009747099,2.0,3183.8,3191.1,35.55870445,9.0,0.417082877,0.546865169,0.053099090999999994,0.094045263,0.07664527,1548.522222,6076.762903,68600.15389,281759.5337,1401.888889,1879.2222219999999,357.8679245
TZ201500000582,582,132243.3281,154903.2813,420.94358719999997,493.07245839999996,10235.2093,0.010181695,2.0,2580.0,2579.142857,33.813471500000006,9.0,0.42018825600000004,0.549439285,0.065985547,0.10741794800000001,0.047050796,1548.139535,1040.396519,58992.529279999995,271671.1195,1596.333333,2326.166667,334.33478260000004
TZ201500000583,583,172886.8906,202511.1563,550.3160647000001,644.6130311000001,10479.17377,0.018274943000000002,2.0,3359.0,3367.222222,31.43877551,9.0,0.409921747,0.53703646,0.06505542,0.102421006,0.035814964,1541.37377,4644.541581,56117.129089999995,270981.7303,1544.2,2235.7,367.0546624
TZ201500000584,584,96580.4375,113129.5469,307.4250807,360.102532,9841.474226999999,0.013862507,2.0,3703.666667,3720.0,30.34831461,9.0,0.412477473,0.540753639,0.056667068,0.094955087,0.022964217999999998,1542.381443,863.3796625,63798.76829,278629.5732,1524.833333,2148.333333,385.2835052
TZ201500000585,585,130820.3906,153236.5313,416.41423639999994,487.7670284,10270.36,0.016507498,2.0,3751.833333,3765.333333,31.35319149,9.0,0.405438249,0.531604989,0.061512208,0.098875666,0.031035244,1539.9279999999999,1196.617483,58768.62225,273825.777,1517.4285710000001,2170.571429,373.3622047
TZ201500000586,586,20640.84766,24177.66797,1642.546467,1923.997685,11010.64286,0.078156273,2.0,2015.0,2014.0,49.35714286,9.0,0.44011428399999997,0.57281752,0.058238447,0.088894993,0.39685799299999996,1544.5,6565.967757,51956.26938,266305.7029,1688.0,2562.0,292.2142857
TZ201500000587,587,97417.07813,114109.5469,310.0881905,363.2219689,10780.36872,0.021399377999999997,2.0,2785.142857,2787.0,29.84065934,8.0,0.41294197299999996,0.537957172,0.078988951,0.10925338300000001,0.02102457,1542.5865919999999,3355.042737,44996.13759,260268.6513,1532.857143,2385.285714,347.38725489999996
TZ201500000588,588,171171.8594,200502.25,544.8569507999999,638.2184838,10674.62245,0.022415027,2.0,3367.888889,3369.5555560000003,31.42711864,9.0,0.409640154,0.535470812,0.070350955,0.104140719,0.041474699999999996,1541.7448980000001,8944.036725,50347.0145,265430.5963,1545.666667,2344.333333,356.2
TZ201500000589,589,80519.40625,94316.45313,256.3012304,300.2185946000001,10335.564629999999,0.018764976000000003,2.0,3445.75,3442.5,28.46753247,9.0,0.403245332,0.527419773,0.065742118,0.100545364,0.018779893,1537.5714289999999,4225.229896,54110.309120000005,269273.0307,1485.75,2161.5,391.0125
TZ201500000590,590,97471.90625,114173.7656,310.26271380000003,363.4263833,10400.13889,0.018497313,2.0,3445.75,3442.5,29.12903226,9.0,0.403245332,0.527419773,0.065742122,0.100545355,0.020135532,1537.777778,4920.403685,53832.5567,269070.0925,1485.75,2161.5,382.52331610000005
TZ201500000591,591,111102.9531,130140.5078,353.6516836,414.2501023,10611.66995,0.021971047,2.0,3257.714286,3255.285714,29.68095238,8.0,0.404395368,0.528820277,0.070237529,0.103873205,0.018254755,1539.729064,3003.085007,48312.7341,263563.7539,1502.666667,2301.166667,365.8392857
TZ201500000592,592,123435.1406,144585.8125,392.9062556,460.2309352,10517.372809999999,0.021692325,2.0,3466.5,3464.0,29.98305085,9.0,0.404395368,0.528820277,0.070237529,0.103873193,0.018563258,1538.627193,4633.357925,51559.881480000004,266827.4957,1502.666667,2301.166667,370.04132230000005
TZ201500000593,593,90174.95313,105626.4844,287.03579069999995,336.2195423,10848.46988,0.022268126,2.0,2833.0,2835.333333,30.0969697,8.0,0.410826404,0.535444964,0.079872555,0.109295759,0.021566888,1543.319277,4155.806036999999,42701.81886,257936.8754,1522.833333,2443.333333,336.0880829
TZ201500000594,594,109277.0625,128001.75,347.8396933,407.4422247,9314.643519,0.018664646,2.0,3921.857143,3917.428571,32.0,9.0,0.424472443,0.556437934,0.057854083,0.10931132199999999,0.044792364,1558.050926,2441.4958899999997,80276.21712,290732.3045,1376.2,1779.0,365.86956519999995
TZ201500000595,595,150586.9375,176390.0781,479.33310939999996,561.4670568,9496.165254000001,0.008604584,2.0,2717.111111,2722.444444,36.58215962,9.0,0.41601849399999996,0.545315573,0.057637912,0.1011904,0.07924181200000001,1550.661017,61.4987517,64683.21747999999,276543.7707,1439.888889,1992.7777780000001,340.3833992
TZ201500000596,596,158801.9063,186012.6875,505.48216720000005,592.0967739,9751.587361,0.015553741000000001,2.0,2895.0,2887.555556,34.09561753,9.0,0.42224287899999996,0.553074124,0.06007569,0.110103458,0.063459062,1558.7026019999998,5908.118487,72774.97554,282313.3956,1404.875,1891.5,335.7323944
TZ201500000597,597,150877.3906,176730.2969,480.2576503,562.5500069,8914.970695999998,0.019173385,2.0,3099.375,3098.25,34.64750958,9.0,0.41992047299999996,0.55060603,0.05527576,0.101263736,0.070686463,1554.032967,5526.385286,74281.95718,285762.9385,1367.5,1824.125,351.7528517
TZ201500000598,598,118098.2422,138334.4219,375.9183803,440.3321409,8630.928570999999,0.022314382999999997,2.0,3687.6,3683.2,34.84729064,9.0,0.423504699,0.555178787,0.052509854,0.097939955,0.08699813,1553.919048,1882.235536,77740.70545,289478.8606,1265.6,1629.6,360.1173469
TZ201500000599,599,28177.31445,33005.51172,2242.279439,2626.49517,8903.8,0.015850822,2.0,3314.0,3311.0,50.9,9.0,0.426180791,0.5577832739999999,0.045384403,0.08460342900000001,0.5816888610000001,1556.0,4183.839343,70027.52017,281294.1778,1335.0,1855.0,298.64285710000007
TZ201500000600,600,106005.7656,124169.9063,337.4268318,395.2450874,11445.0977,0.002528543,2.0,3114.666667,3104.5,31.67346939,9.0,0.42789189299999997,0.559083464,0.067631587,0.12163584699999999,0.024449144,1570.143678,2298.021295,65689.39364,281595.021,1772.8333329999998,2447.0,302.8186528
TZ201500000601,601,76611.125,89738.46875,243.86078480000003,285.6464177,11654.59821,0.003719197,2.0,2273.2,2260.4,32.275,9.0,0.438431155,0.571784776,0.056506429000000004,0.09977584199999999,0.028777958,1575.714286,699.8001345,63006.15745,285267.7253,1828.25,2531.25,280.12686569999994
TZ201500000602,602,143335.3125,167895.8906,456.25047010000003,534.4292183,10730.693490000001,0.005009245,2.0,3777.25,3775.0,30.10483871,9.0,0.426536443,0.558439785,0.06503182099999999,0.120661449,0.008517855999999999,1565.183908,6377.830975,74264.3393,289345.0717,1672.875,2269.625,343.6777778
TZ201500000603,603,109405.9063,128152.6641,348.2498158,407.92259920000004,11165.56897,0.00274372,2.0,3702.333333,3700.333333,30.77922078,9.0,0.42972209899999997,0.562134107,0.065729205,0.12196684699999999,0.009358839,1569.816092,3092.703762,71087.38437,291052.6616,1709.6666670000002,2332.166667,322.4639175
TZ201500000604,604,125406.1406,146894.5469,399.18014339999996,467.57986500000004,9626.216867000001,0.016427523,2.0,3921.857143,3917.428571,31.39430894,9.0,0.424029276,0.5558561470000001,0.059067855999999995,0.11131436199999999,0.035882941,1559.236948,4142.987188,79591.33244,289520.1617,1422.5714289999999,1891.714286,360.45081969999995
TZ201500000605,605,128274.4531,150254.3438,408.31026569999995,478.2744307,10476.06329,0.009000142,2.0,3816.285714,3811.285714,30.05333333,9.0,0.425530765,0.557537948,0.062987745,0.11798445,0.008889398,1563.818565,4800.221791,76392.16955,290828.0228,1652.5714289999999,2235.0,348.8340249
TZ201500000606,606,124794.4375,146178.0313,397.233032,465.2991251,11308.484690000001,0.003237641,2.0,3160.166667,3159.166667,30.86746988,9.0,0.43424652700000005,0.566956084,0.065647768,0.11799947400000001,0.020019459,1570.8367349999999,4914.50406,67795.63356,286396.9249,1748.857143,2412.571429,311.31363639999995
TZ201500000607,607,164477.9688,192661.3438,523.5496353,613.2601042,10661.89967,0.011173681999999999,2.0,3432.0,3428.888889,30.07194245,9.0,0.427596155,0.5594066560000001,0.063994418,0.117859761,0.016920877,1564.742475,9285.109669,73252.86882,286374.269,1645.0,2246.333333,339.1202532
TZ201500000608,608,7842.238281,9186.009766,624.0654937,730.9994307999999,11989.33333,0.016753441,2.0,-9999.0,-9999.0,31.6,-9999.0,0.44910000200000005,0.582166479,0.057373772999999996,0.099398382,0.36231677799999995,1577.833333,627.0358652000001,63750.40495,280809.0727,1890.0,2705.0,251.625
